Date,Open,High,Low,Close,Volume
22-Apr-97,0.00,1.17,1.03,1.14,27358392
21-Apr-97,0.00,1.29,1.12,1.18,12873600
18-Apr-97,0.00,1.39,1.28,1.29,10233600
17-Apr-97,0.00,1.40,1.30,1.35,10310400
16-Apr-97,0.00,1.35,1.27,1.31,16078392
15-Apr-97,0.00,1.42,1.29,1.31,14201592
14-Apr-97,0.00,1.43,1.35,1.37,10646400
11-Apr-97,0.00,1.44,1.29,1.43,21040008
10-Apr-97,0.00,1.46,1.31,1.36,34752000
9-Apr-97,0.00,1.50,1.43,1.44,25504008
8-Apr-97,0.00,1.41,1.33,1.39,10569600
7-Apr-97,0.00,1.43,1.32,1.40,23212800
4-Apr-97,0.00,1.35,1.21,1.32,17531208
3-Apr-97,0.00,1.28,1.17,1.22,9004800
2-Apr-97,0.00,1.25,1.19,1.25,7399992
1-Apr-97,0.00,1.23,1.16,1.23,6275208
31-Mar-97,0.00,1.20,1.13,1.17,5636808
27-Mar-97,0.00,1.25,1.18,1.19,7807992
26-Mar-97,0.00,1.25,1.15,1.24,10576008
25-Mar-97,0.00,1.26,1.13,1.17,10339200
24-Mar-97,0.00,1.25,1.14,1.20,14774400
21-Mar-97,0.00,1.28,1.10,1.20,27035208
20-Mar-97,0.00,1.23,1.13,1.21,29716800
19-Mar-97,0.00,1.06,0.94,1.03,21155208
18-Mar-97,0.00,1.01,0.92,0.94,11494392
17-Mar-97,0.00,1.10,0.94,0.96,24918408
14-Mar-97,0.00,1.06,0.93,1.05,11521608
13-Mar-97,0.00,1.07,0.95,0.95,13534392
12-Mar-97,0.00,1.12,1.04,1.07,7955208
11-Mar-97,0.00,1.14,1.08,1.08,7015992
10-Mar-97,0.00,1.14,1.10,1.11,3511992
7-Mar-97,0.00,1.14,1.09,1.14,6216000
6-Mar-97,0.00,1.14,1.06,1.09,12785592
5-Mar-97,0.00,1.20,1.11,1.13,12084792
4-Mar-97,0.00,1.26,1.19,1.20,7505592
3-Mar-97,0.00,1.33,1.24,1.25,10771200
28-Feb-97,0.00,1.29,1.24,1.26,8808000
27-Feb-97,0.00,1.32,1.27,1.27,4940808
26-Feb-97,0.00,1.35,1.28,1.30,12094392
25-Feb-97,0.00,1.42,1.29,1.35,13728000
24-Feb-97,0.00,1.38,1.27,1.27,9980808
21-Feb-97,0.00,1.34,1.28,1.30,6302400
20-Feb-97,0.00,1.38,1.30,1.33,7255992
19-Feb-97,0.00,1.42,1.34,1.38,9550392
18-Feb-97,0.00,1.44,1.32,1.42,10700808
14-Feb-97,0.00,1.49,1.39,1.43,10550400
13-Feb-97,0.00,1.51,1.44,1.50,17502408
12-Feb-97,0.00,1.51,1.31,1.49,28468800
11-Feb-97,0.00,1.31,1.22,1.31,12684792
10-Feb-97,0.00,1.27,1.20,1.21,9267192
7-Feb-97,0.00,1.32,1.24,1.26,18766392
6-Feb-97,0.00,1.42,1.33,1.34,11475192
5-Feb-97,0.00,1.46,1.38,1.41,7423992
4-Feb-97,0.00,1.51,1.42,1.44,13680000
3-Feb-97,0.00,1.46,1.40,1.45,16035192
31-Jan-97,0.00,1.46,1.41,1.41,6900792
30-Jan-97,0.00,1.47,1.35,1.42,21396792
29-Jan-97,0.00,1.41,1.33,1.40,17710392
28-Jan-97,0.00,1.53,1.32,1.36,27300792
27-Jan-97,0.00,1.56,1.38,1.52,41537592
24-Jan-97,0.00,1.46,1.33,1.38,28084800
23-Jan-97,0.00,1.47,1.34,1.47,28015992
22-Jan-97,0.00,1.39,1.29,1.33,29795208
21-Jan-97,0.00,1.34,1.19,1.33,30414408
20-Jan-97,0.00,1.30,1.10,1.23,36227208
17-Jan-97,0.00,1.12,1.04,1.11,24376008
16-Jan-97,0.00,1.13,1.03,1.09,20257608
15-Jan-97,0.00,1.08,0.95,1.06,50612808
14-Jan-97,0.00,0.91,0.87,0.87,5372808
13-Jan-97,0.00,0.92,0.82,0.91,18156792
10-Jan-97,0.00,0.80,0.79,0.80,2575992
9-Jan-97,0.00,0.82,0.79,0.81,4905600
8-Jan-97,0.00,0.85,0.78,0.79,2924808
7-Jan-97,0.00,0.85,0.81,0.84,5006400
6-Jan-97,0.00,0.83,0.79,0.83,6636792
3-Jan-97,0.00,0.78,0.73,0.77,2180808
2-Jan-97,0.00,0.73,0.70,0.73,2579208
31-Dec-96,0.00,0.73,0.70,0.71,3921600
30-Dec-96,0.00,0.76,0.74,0.75,1396800
27-Dec-96,0.00,0.78,0.75,0.76,1806408
26-Dec-96,0.00,0.76,0.75,0.75,1513608
24-Dec-96,0.00,0.76,0.74,0.76,715200
23-Dec-96,0.00,0.77,0.72,0.75,3617592
20-Dec-96,0.00,0.76,0.71,0.71,4924800
19-Dec-96,0.00,0.78,0.75,0.75,2047992
18-Dec-96,0.00,0.81,0.75,0.77,5492808
17-Dec-96,0.00,0.78,0.75,0.76,1731192
16-Dec-96,0.00,0.84,0.78,0.78,1884792
13-Dec-96,0.00,0.84,0.81,0.83,1353600
12-Dec-96,0.00,0.84,0.79,0.83,2849592
11-Dec-96,0.00,0.83,0.80,0.81,2590392
10-Dec-96,0.00,0.89,0.84,0.84,2521608
9-Dec-96,0.00,0.89,0.84,0.89,3825600
6-Dec-96,0.00,0.91,0.83,0.85,5593608
5-Dec-96,0.00,0.92,0.82,0.89,8187192
4-Dec-96,0.00,0.85,0.82,0.82,1633608
3-Dec-96,0.00,0.86,0.78,0.83,9115200
2-Dec-96,0.00,0.80,0.78,0.79,1081608
29-Nov-96,0.00,0.80,0.77,0.80,803208
27-Nov-96,0.00,0.79,0.77,0.77,1057608
26-Nov-96,0.00,0.82,0.79,0.79,3417600
25-Nov-96,0.00,0.80,0.72,0.80,6731208
22-Nov-96,0.00,0.73,0.72,0.73,1124808
21-Nov-96,0.00,0.74,0.72,0.72,1588800
20-Nov-96,0.00,0.76,0.73,0.74,1022400
19-Nov-96,0.00,0.76,0.74,0.75,2137608
18-Nov-96,0.00,0.77,0.75,0.76,1729608
15-Nov-96,0.00,0.78,0.76,0.77,1192008
14-Nov-96,0.00,0.79,0.76,0.76,1681608
13-Nov-96,0.00,0.82,0.78,0.79,1340808
12-Nov-96,0.00,0.84,0.82,0.82,712008
11-Nov-96,0.00,0.84,0.81,0.84,2348808
8-Nov-96,0.00,0.81,0.76,0.81,2177592
7-Nov-96,0.00,0.77,0.75,0.76,932808
6-Nov-96,0.00,0.77,0.75,0.75,1654392
5-Nov-96,0.00,0.80,0.73,0.76,2982408
4-Nov-96,0.00,0.82,0.79,0.79,995208
1-Nov-96,0.00,0.82,0.81,0.81,340800
31-Oct-96,0.00,0.84,0.81,0.82,1644792
30-Oct-96,0.00,0.86,0.84,0.84,969600
29-Oct-96,0.00,0.87,0.85,0.85,625608
28-Oct-96,0.00,0.87,0.85,0.86,558408
25-Oct-96,0.00,0.88,0.85,0.85,1984008
24-Oct-96,0.00,0.88,0.87,0.87,1244808
23-Oct-96,0.00,0.90,0.88,0.88,1492800
22-Oct-96,0.00,0.92,0.89,0.89,1868808
21-Oct-96,0.00,0.93,0.91,0.91,2230392
18-Oct-96,0.00,0.93,0.91,0.92,2580792
17-Oct-96,0.00,0.92,0.88,0.92,3502392
16-Oct-96,0.00,0.90,0.88,0.88,2700792
15-Oct-96,0.00,0.91,0.88,0.90,3883200
14-Oct-96,0.00,0.90,0.86,0.90,6449592
11-Oct-96,0.00,0.87,0.85,0.86,2382408
10-Oct-96,0.00,0.95,0.85,0.85,8668800
9-Oct-96,0.00,0.94,0.87,0.94,2364792
8-Oct-96,0.00,0.94,0.87,0.87,2297592
7-Oct-96,0.00,0.94,0.92,0.93,715200
4-Oct-96,0.00,0.97,0.92,0.92,2046408
3-Oct-96,0.00,0.98,0.92,0.94,4323192
2-Oct-96,0.00,0.94,0.85,0.91,5824008
1-Oct-96,0.00,0.89,0.80,0.82,4104000
30-Sep-96,0.00,0.91,0.89,0.89,849600
27-Sep-96,0.00,0.92,0.90,0.91,688008
26-Sep-96,0.00,0.92,0.90,0.91,1067208
25-Sep-96,0.00,0.94,0.90,0.91,2038392
24-Sep-96,0.00,1.00,0.94,0.95,3772800
23-Sep-96,0.00,1.03,0.99,0.99,5329608
20-Sep-96,0.00,1.00,0.89,1.00,7457592
19-Sep-96,0.00,0.90,0.85,0.90,1759992
18-Sep-96,0.00,0.90,0.85,0.87,1975992
17-Sep-96,0.00,0.90,0.87,0.90,2665608
16-Sep-96,0.00,0.88,0.85,0.86,1382400
13-Sep-96,0.00,0.87,0.82,0.86,3193608
12-Sep-96,0.00,0.81,0.78,0.81,1374408
11-Sep-96,0.00,0.79,0.77,0.79,1267200
10-Sep-96,0.00,0.80,0.77,0.77,907200
9-Sep-96,0.00,0.79,0.76,0.78,835200
6-Sep-96,0.00,0.78,0.76,0.77,753600
5-Sep-96,0.00,0.78,0.77,0.77,148800
4-Sep-96,0.00,0.80,0.78,0.79,528000
3-Sep-96,0.00,0.81,0.78,0.79,1012800
30-Aug-96,0.00,0.84,0.81,0.82,913608
29-Aug-96,0.00,0.88,0.82,0.82,1985592
28-Aug-96,0.00,0.92,0.84,0.88,5190408
27-Aug-96,0.00,0.85,0.82,0.84,1897608
26-Aug-96,0.00,0.84,0.82,0.82,388800
23-Aug-96,0.00,0.84,0.82,0.82,1024008
22-Aug-96,0.00,0.83,0.76,0.83,1921608
21-Aug-96,0.00,0.80,0.76,0.78,688008
20-Aug-96,0.00,0.82,0.80,0.80,494400
19-Aug-96,0.00,0.82,0.81,0.82,428808
16-Aug-96,0.00,0.83,0.80,0.81,864000
15-Aug-96,0.00,0.85,0.82,0.83,1177608
14-Aug-96,0.00,0.86,0.83,0.85,4849608
13-Aug-96,0.00,0.85,0.71,0.83,10459200
12-Aug-96,0.00,0.73,0.71,0.72,864000
9-Aug-96,0.00,0.74,0.69,0.74,1831992
8-Aug-96,0.00,0.77,0.74,0.77,1748808
7-Aug-96,0.00,0.76,0.74,0.75,971208
6-Aug-96,0.00,0.80,0.76,0.76,817608
5-Aug-96,0.00,0.81,0.79,0.79,510408
2-Aug-96,0.00,0.80,0.77,0.79,1168008
1-Aug-96,0.00,0.79,0.73,0.79,1388808
31-Jul-96,0.00,0.75,0.71,0.75,931200
30-Jul-96,0.00,0.73,0.68,0.71,686400
29-Jul-96,0.00,0.69,0.67,0.67,371208
26-Jul-96,0.00,0.69,0.66,0.69,600000
25-Jul-96,0.00,0.70,0.66,0.68,1283208
24-Jul-96,0.00,0.68,0.65,0.66,888000
23-Jul-96,0.00,0.75,0.68,0.68,1879992
22-Jul-96,0.00,0.79,0.73,0.75,1132800
19-Jul-96,0.00,0.83,0.78,0.79,1235208
18-Jul-96,0.00,0.83,0.78,0.80,1606392
17-Jul-96,0.00,0.80,0.74,0.80,1849608
16-Jul-96,0.00,0.77,0.72,0.75,3859200
15-Jul-96,0.00,0.77,0.73,0.75,1899192
12-Jul-96,0.00,0.75,0.71,0.73,1696008
11-Jul-96,0.00,0.72,0.65,0.72,3508800
10-Jul-96,0.00,0.78,0.67,0.68,5896008
9-Jul-96,0.00,0.83,0.77,0.77,1772808
8-Jul-96,0.00,0.83,0.80,0.83,1211208
5-Jul-96,0.00,0.86,0.82,0.83,748800
3-Jul-96,0.00,0.91,0.85,0.88,1384008
2-Jul-96,0.00,0.93,0.89,0.89,984000
1-Jul-96,0.00,0.93,0.85,0.91,2286408
28-Jun-96,0.00,0.88,0.79,0.88,4065600
27-Jun-96,0.00,0.92,0.76,0.76,7388808
26-Jun-96,0.00,0.92,0.87,0.88,1488000
25-Jun-96,0.00,0.93,0.90,0.91,993600
24-Jun-96,0.00,0.93,0.91,0.91,633600
21-Jun-96,0.00,0.95,0.91,0.93,2542392
20-Jun-96,0.00,0.91,0.85,0.91,2958408
19-Jun-96,0.00,0.90,0.85,0.87,4032000
18-Jun-96,0.00,0.93,0.85,0.85,5563200
17-Jun-96,0.00,1.04,0.94,0.96,3247992
14-Jun-96,0.00,1.06,1.03,1.03,2046408
13-Jun-96,0.00,1.09,1.02,1.06,5665608
12-Jun-96,0.00,1.12,1.07,1.08,2608008
11-Jun-96,0.00,1.10,1.06,1.06,4241592
10-Jun-96,0.00,1.12,1.09,1.10,1849608
7-Jun-96,0.00,1.14,1.10,1.12,3456000
6-Jun-96,0.00,1.20,1.15,1.16,3871992
5-Jun-96,0.00,1.15,1.13,1.13,1166400
4-Jun-96,0.00,1.17,1.13,1.13,2468808
3-Jun-96,0.00,1.17,1.14,1.14,1142400
31-May-96,0.00,1.20,1.14,1.17,1734408
30-May-96,0.00,1.21,1.15,1.18,3036792
29-May-96,0.00,1.20,1.13,1.15,3724800
28-May-96,0.00,1.24,1.19,1.21,2224008
24-May-96,0.00,1.25,1.20,1.23,2489592
23-May-96,0.00,1.23,1.15,1.23,2916792
22-May-96,0.00,1.17,1.13,1.15,2561592
21-May-96,0.00,1.21,1.16,1.17,4046400
20-May-96,0.00,1.27,1.21,1.21,4255992
17-May-96,0.00,1.27,1.24,1.25,2446392
16-May-96,0.00,1.27,1.24,1.26,3388800
15-May-96,0.00,1.28,1.24,1.26,2200008
14-May-96,0.00,1.29,1.23,1.23,4001592
13-May-96,0.00,1.31,1.25,1.26,2747208
10-May-96,0.00,1.32,1.27,1.30,5872008
9-May-96,0.00,1.28,1.24,1.28,4030392
8-May-96,0.00,1.28,1.21,1.26,6284808
7-May-96,0.00,1.28,1.24,1.27,5568000
6-May-96,0.00,1.35,1.22,1.26,8211192
3-May-96,0.00,1.35,1.30,1.33,6115200
2-May-96,0.00,1.39,1.31,1.37,9726408
1-May-96,0.00,1.32,1.25,1.32,4878408
30-Apr-96,0.00,1.31,1.23,1.24,5001600
29-Apr-96,0.00,1.33,1.27,1.29,5924808
26-Apr-96,0.00,1.34,1.30,1.32,7558392
25-Apr-96,0.00,1.34,1.21,1.30,19468800
24-Apr-96,0.00,1.21,1.16,1.21,7792008
23-Apr-96,0.00,1.21,1.17,1.17,4296000
22-Apr-96,0.00,1.21,1.15,1.18,8038392
19-Apr-96,0.00,1.28,1.20,1.20,12907200
18-Apr-96,0.00,1.26,1.17,1.22,27254400
17-Apr-96,0.00,1.18,1.03,1.13,42843192
16-Apr-96,0.00,1.34,1.17,1.20,47993592
15-Apr-96,0.00,1.50,1.25,1.34,79179192
12-Apr-96,0.00,1.79,1.02,1.38,8654400
